Customer_ID,Company_Name,Industry,State,Employee_Count,Acquisition_Channel,Subscription_Plan,Start_Date,Last_Renewal_Date,Subscription_Valid_Until,Monthly_Recurring_Fee,Discount_Percent,Total_Renewals,Support_Tickets,Product_Usage_Score,Customer_Satisfaction,Churn_Reason,Last_Login_Date
CUST05436,Shree Logic Systems Pvt Ltd,Information Technology,Haryana,5,Social Media,Professional,9/21/2023,9/21/2024,9/21/2025,4999,0,1,3,50,2,Missing Features,6/21/2025
CUST05437,Synapse Technologies Pvt Ltd,Manufacturing,Maharashtra,45,Paid Ads,Basic,6/23/2025,12/23/2025,1/23/2026,1999,5,6,14,66,2,Not Applicable,12/28/2025
CUST05438,Uday Platforms Pvt Ltd,Education,West Bengal,589,Paid Ads,Professional,10/16/2025,11/16/2025,12/16/2025,4999,5,1,3,75,3,Price Too High,12/5/2025
CUST05439,Jade Analytics Private Limited,Media & Marketing,Delhi,45,Partner,Professional,1/9/2024,1/9/2025,1/9/2026,4999,0,1,1,85,4,Not Applicable,12/17/2025
CUST05440,Samarth Technologies Pvt Ltd,Education,Haryana,38,Partner,Professional,3/6/2023,3/6/2024,3/6/2025,4999,5,1,3,71,3,Missing Features,8/24/2024
CUST05441,Yuva Solutions India Pvt Ltd,Education,Maharashtra,59,Sales Team,Professional,12/4/2024,5/4/2025,6/4/2025,4999,5,5,3,73,4,Price Too High,12/28/2024
CUST05442,Nova Digital Solutions India Pvt Ltd,Education,Gujarat,878,Partner,Professional,5/14/2023,5/14/2025,5/14/2026,4999,0,2,13,57,3,Not Applicable,11/20/2025
CUST05443,Vyom Software India Pvt Ltd,Information Technology,Maharashtra,634,Referral,Professional,11/29/2023,11/29/2025,11/29/2026,4999,5,2,23,68,3,Not Applicable,12/3/2025
CUST05444,Vyom Technology Partners Private Limited,Healthcare,Karnataka,29,Partner,Professional,4/4/2025,12/4/2025,1/4/2026,4999,10,8,10,47,2,Not Applicable,12/5/2025
CUST05445,Quest Smart Solutions India Pvt Ltd,Manufacturing,Tamil Nadu,345,Organic Search,Basic,1/9/2025,12/9/2025,1/9/2026,1999,5,11,4,47,3,Not Applicable,8/22/2025
CUST05446,Arvind Cloud Labs India Pvt Ltd,E-commerce & Retail,Uttar Pradesh,4904,Organic Search,Enterprise,1/20/2023,1/20/2025,1/20/2026,24999,20,2,8,100,4,Not Applicable,11/14/2025
CUST05447,Galaxy Smart Solutions Private Limited,Information Technology,Karnataka,2378,Social Media,Business,12/25/2023,12/25/2024,12/25/2025,9999,5,1,5,87,3,Poor Support,10/16/2025
CUST05448,Mahira Data Systems Private Limited,Logistics & Transportation,Maharashtra,201,Paid Ads,Business,1/10/2023,1/10/2025,1/10/2026,9999,0,2,3,58,3,Not Applicable,11/29/2025
CUST05449,Apex Ventures Private Limited,E-commerce & Retail,Karnataka,16,Paid Ads,Basic,5/28/2024,9/28/2024,10/28/2024,1999,0,4,2,32,3,Price Too High,6/12/2024
CUST05450,Zentech Technology Services India Pvt Ltd,Manufacturing,Kerala,25,Organic Search,Basic,11/3/2024,12/3/2025,1/3/2026,1999,0,13,1,61,3,Not Applicable,11/27/2025
CUST05451,Aarav Business Services Pvt Ltd,Professional Services,Andhra Pradesh,14,Sales Team,Basic,4/9/2024,12/9/2025,1/9/2026,1999,5,20,9,66,3,Not Applicable,12/29/2025
CUST05452,Vistara Software Private Limited,Logistics & Transportation,Maharashtra,9,Paid Ads,Basic,2/10/2024,7/10/2025,8/10/2025,1999,0,17,13,34,1,Low Product Usage,12/30/2024
CUST05453,Saffron Ventures Private Limited,Information Technology,Kerala,234,Organic Search,Business,11/19/2024,11/19/2025,11/19/2026,9999,0,1,16,48,2,Not Applicable,12/21/2025
CUST05454,Ridge Infotech Pvt Ltd,Information Technology,Delhi,49,Referral,Professional,6/10/2025,12/10/2025,1/10/2026,4999,5,6,6,85,4,Not Applicable,11/14/2025
CUST05455,Mango Infotech Private Limited,Information Technology,Karnataka,46,Organic Search,Business,7/21/2023,7/21/2025,7/21/2026,9999,15,2,11,93,4,Not Applicable,12/17/2025
CUST05456,GreenLeaf Solutions Private Limited,Logistics & Transportation,Kerala,96,Social Media,Business,7/24/2023,12/24/2025,1/24/2026,9999,15,29,3,83,4,Not Applicable,12/15/2025
CUST05457,CleverEdge Platforms Pvt Ltd,Financial Services,Maharashtra,177,Partner,Professional,11/13/2025,12/13/2025,1/13/2026,4999,5,1,6,74,3,Not Applicable,12/14/2025
CUST05458,Cynosure Technology Partners Private Limited,Information Technology,Delhi,18,Sales Team,Professional,8/8/2023,8/8/2025,8/8/2026,4999,5,2,2,48,2,Not Applicable,12/12/2025
CUST05459,Indo Automation Pvt Ltd,Information Technology,Gujarat,140,Social Media,Professional,3/26/2024,3/26/2025,3/26/2026,4999,10,1,3,59,3,Not Applicable,10/24/2025
CUST05460,Cobalt Business Systems India Pvt Ltd,Information Technology,Haryana,132,Social Media,Basic,6/28/2024,12/28/2025,1/28/2026,1999,0,18,10,71,3,Not Applicable,10/29/2025
CUST05461,Trident Networks Pvt Ltd,Information Technology,Tamil Nadu,15,Referral,Basic,9/27/2023,6/27/2025,7/27/2025,1999,0,21,2,33,3,Poor Support,12/29/2024
CUST05462,TrueNorth Innovation Labs India Pvt Ltd,Real Estate,Karnataka,80,Paid Ads,Enterprise,10/29/2024,12/29/2025,1/29/2026,24999,15,14,0,83,4,Not Applicable,11/29/2025
CUST05463,NextWave Business Systems Pvt Ltd,Healthcare,Maharashtra,141,Organic Search,Professional,6/1/2023,12/1/2025,1/1/2026,4999,0,30,6,85,3,Not Applicable,12/4/2025
CUST05464,Iris Automation Pvt Ltd,Financial Services,Kerala,180,Referral,Basic,7/16/2025,12/16/2025,1/16/2026,1999,0,5,1,66,3,Not Applicable,12/31/2025
CUST05465,Zylo IT Services India Pvt Ltd,Education,Tamil Nadu,4,Sales Team,Professional,12/27/2024,12/27/2025,1/27/2026,4999,0,12,0,100,4,Not Applicable,12/30/2025
CUST05466,Falcon Logic Systems India Pvt Ltd,Professional Services,Uttar Pradesh,374,Referral,Business,11/29/2024,12/29/2024,1/29/2025,9999,5,1,21,70,2,Budget Reduction,1/6/2025
CUST05467,Emerald Cloud Labs India Pvt Ltd,E-commerce & Retail,Tamil Nadu,198,Referral,Professional,8/7/2025,11/7/2025,12/7/2025,4999,0,3,10,65,3,Low Product Usage,9/19/2025
CUST05468,Vistara Technologies Private Limited,E-commerce & Retail,Rajasthan,758,Social Media,Business,4/17/2024,12/17/2025,1/17/2026,9999,10,20,22,64,2,Not Applicable,10/16/2025
CUST05469,Yukta Networks India Pvt Ltd,Education,Telangana,45,Partner,Basic,12/23/2023,12/23/2025,1/23/2026,1999,0,24,12,83,3,Not Applicable,11/27/2025
CUST05470,Pearl Platforms Private Limited,Logistics & Transportation,Delhi,2171,Referral,Business,2/28/2024,2/28/2025,2/28/2026,9999,0,1,4,88,4,Not Applicable,11/20/2025
CUST05471,Mango SoftTech India Pvt Ltd,Manufacturing,Karnataka,49,Social Media,Professional,6/17/2025,12/17/2025,1/17/2026,4999,5,6,11,72,3,Not Applicable,10/7/2025
CUST05472,GreenLeaf Innovation Labs Private Limited,Financial Services,Maharashtra,113,Organic Search,Basic,6/23/2024,11/23/2024,12/23/2024,1999,0,5,11,48,3,Price Too High,12/4/2024
CUST05473,NextWave Solutions Private Limited,E-commerce & Retail,Karnataka,90,Paid Ads,Professional,10/30/2023,10/30/2025,10/30/2026,4999,5,2,4,96,3,Not Applicable,12/6/2025
CUST05474,Galaxy Platforms Pvt Ltd,Media & Marketing,Haryana,43,Organic Search,Business,12/20/2023,12/20/2025,12/20/2026,9999,5,2,4,48,3,Not Applicable,11/23/2025
CUST05475,Falcon Software Pvt Ltd,Information Technology,West Bengal,186,Referral,Professional,4/13/2025,12/13/2025,1/13/2026,4999,5,8,1,62,4,Not Applicable,12/30/2025
CUST05476,Solara Analytics Private Limited,Education,Rajasthan,14,Organic Search,Basic,2/8/2024,12/8/2025,1/8/2026,1999,0,22,2,40,2,Not Applicable,12/8/2025
CUST05477,Orbit Services Private Limited,Logistics & Transportation,Telangana,528,Organic Search,Business,10/26/2024,12/26/2025,1/26/2026,9999,5,14,29,88,3,Not Applicable,12/2/2025
CUST05478,Emerald Information Systems Pvt Ltd,Professional Services,Uttar Pradesh,36,Sales Team,Basic,10/22/2024,12/22/2025,1/22/2026,1999,0,14,1,51,3,Not Applicable,11/29/2025
CUST05479,Foresight Digital Private Limited,Professional Services,Maharashtra,381,Paid Ads,Business,8/28/2023,8/28/2024,8/28/2025,9999,5,1,32,86,3,Low Product Usage,5/30/2025
CUST05480,Prime Cloud Services Private Limited,Real Estate,Tamil Nadu,172,Paid Ads,Basic,4/12/2024,12/12/2025,1/12/2026,1999,0,20,2,63,4,Not Applicable,11/17/2025
CUST05481,Unify Technology Partners Pvt Ltd,Manufacturing,Gujarat,48,Sales Team,Basic,8/10/2023,3/10/2025,4/10/2025,1999,0,19,0,76,4,Business Closure,2/21/2025
CUST05482,Yukta Smart Solutions Pvt Ltd,Information Technology,Tamil Nadu,6715,Paid Ads,Business,8/7/2024,8/7/2025,8/7/2026,9999,10,1,7,64,3,Not Applicable,12/3/2025
CUST05483,Foresight Consulting Private Limited,Information Technology,Odisha,23,Referral,Business,6/1/2024,6/1/2025,6/1/2026,9999,5,1,10,88,4,Not Applicable,12/20/2025
CUST05484,Neptune Growth Solutions Private Limited,E-commerce & Retail,Telangana,4,Sales Team,Basic,9/26/2024,12/26/2025,1/26/2026,1999,5,15,2,37,2,Not Applicable,12/20/2025
CUST05485,DataVista Technology Services India Pvt Ltd,Education,Tamil Nadu,91,Sales Team,Professional,10/28/2023,10/28/2025,10/28/2026,4999,5,2,10,94,4,Not Applicable,11/29/2025
CUST05486,Iris IT Services Pvt Ltd,Professional Services,Uttar Pradesh,35,Paid Ads,Business,7/6/2024,12/6/2025,1/6/2026,9999,15,17,9,66,3,Not Applicable,12/11/2025
CUST05487,Cosmos CloudWorks Pvt Ltd,Media & Marketing,Karnataka,22,Sales Team,Business,4/29/2023,4/29/2025,4/29/2026,9999,5,2,3,58,3,Not Applicable,12/18/2025
CUST05488,Nandi Business Technologies Private Limited,Information Technology,Maharashtra,88,Organic Search,Business,6/26/2023,6/26/2025,6/26/2026,9999,10,2,6,74,3,Not Applicable,12/13/2025
CUST05489,Synapse Cloud Services Private Limited,E-commerce & Retail,West Bengal,527,Organic Search,Professional,11/3/2025,12/3/2025,1/3/2026,4999,5,1,0,86,3,Not Applicable,11/11/2025
CUST05490,UrbanGrid Analytics Private Limited,E-commerce & Retail,Rajasthan,342,Referral,Professional,10/23/2023,4/23/2025,5/23/2025,4999,10,18,10,63,2,Missing Features,4/11/2025
CUST05491,Bhavya IT Services India Pvt Ltd,Financial Services,Tamil Nadu,257,Social Media,Business,9/22/2024,9/22/2025,9/22/2026,9999,0,1,10,71,3,Not Applicable,8/13/2025
CUST05492,Neptune IT Services India Pvt Ltd,Manufacturing,Gujarat,213,Social Media,Business,1/30/2023,1/30/2025,1/30/2026,9999,5,2,2,73,4,Not Applicable,12/25/2025
CUST05493,Aarav Automation Pvt Ltd,Healthcare,Gujarat,77,Partner,Professional,3/13/2023,3/13/2025,3/13/2026,4999,5,2,9,78,3,Not Applicable,11/16/2025
CUST05494,Fusion Technologies Pvt Ltd,Healthcare,Maharashtra,127,Social Media,Professional,6/26/2024,6/26/2025,6/26/2026,4999,5,1,11,82,3,Not Applicable,12/20/2025
CUST05495,TrueNorth Ventures Pvt Ltd,Information Technology,Kerala,3439,Sales Team,Enterprise,3/23/2024,3/23/2025,3/23/2026,24999,15,1,3,61,3,Not Applicable,12/17/2025
CUST05496,Elara Technologies India Pvt Ltd,Manufacturing,West Bengal,700,Social Media,Enterprise,9/7/2023,11/7/2025,12/7/2025,24999,15,26,14,88,3,Missing Features,5/5/2025
CUST05497,Zephyr Logic Systems Pvt Ltd,Information Technology,West Bengal,33,Paid Ads,Professional,2/9/2023,12/9/2025,1/9/2026,4999,0,34,6,72,4,Not Applicable,12/15/2025
CUST05498,Unity Ventures Pvt Ltd,Education,Maharashtra,11,Organic Search,Professional,1/14/2023,1/14/2024,1/14/2025,4999,0,1,1,69,3,Missing Features,7/20/2024
CUST05499,Shree Technology Services Private Limited,Professional Services,Karnataka,493,Organic Search,Professional,9/27/2024,12/27/2025,1/27/2026,4999,10,15,1,60,4,Not Applicable,11/27/2025
CUST05500,NextWave Innovations Pvt Ltd,Healthcare,Uttar Pradesh,230,Paid Ads,Professional,1/4/2025,12/4/2025,1/4/2026,4999,5,11,19,69,3,Not Applicable,12/6/2025
CUST05501,Marigold Ventures Private Limited,Media & Marketing,Odisha,3266,Referral,Business,12/29/2023,12/29/2025,12/29/2026,9999,10,2,19,70,2,Not Applicable,11/27/2025
CUST05502,FinEdge Services India Pvt Ltd,Healthcare,Maharashtra,81,Sales Team,Business,10/10/2024,12/10/2025,1/10/2026,9999,5,14,1,85,4,Not Applicable,12/25/2025
CUST05503,Bharat DataWorks Private Limited,Real Estate,Telangana,22,Sales Team,Professional,5/6/2024,5/6/2025,5/6/2026,4999,0,1,7,76,4,Not Applicable,12/27/2025
CUST05504,Skyline Consulting Pvt Ltd,E-commerce & Retail,Karnataka,818,Paid Ads,Basic,11/25/2024,12/25/2025,1/25/2026,1999,5,13,9,92,4,Not Applicable,6/3/2025
CUST05505,Insight Platforms India Pvt Ltd,Financial Services,Telangana,1195,Paid Ads,Professional,8/14/2023,12/14/2025,1/14/2026,4999,10,28,4,59,3,Not Applicable,11/5/2025
CUST05506,Galaxy Technology Partners Private Limited,Information Technology,Haryana,261,Paid Ads,Business,2/18/2024,2/18/2025,2/18/2026,9999,5,1,33,60,2,Not Applicable,10/20/2025
CUST05507,Summit Innovation Labs Pvt Ltd,Financial Services,Delhi,63,Organic Search,Professional,6/15/2024,6/15/2025,6/15/2026,4999,10,1,0,79,3,Not Applicable,12/1/2025
CUST05508,Aditya Technologies Private Limited,E-commerce & Retail,West Bengal,859,Sales Team,Professional,10/14/2023,12/14/2025,1/14/2026,4999,0,26,3,79,4,Not Applicable,12/28/2025
CUST05509,DigiCore Business Technologies Private Limited,Information Technology,Karnataka,1040,Paid Ads,Professional,7/5/2025,12/5/2025,1/5/2026,4999,5,5,34,35,1,Not Applicable,11/25/2025
CUST05510,Arvind Data Systems Pvt Ltd,E-commerce & Retail,Telangana,440,Referral,Enterprise,12/27/2023,12/27/2025,1/27/2026,24999,20,24,20,82,4,Not Applicable,12/12/2025
CUST05511,Everest IT Services India Pvt Ltd,Media & Marketing,Tamil Nadu,768,Organic Search,Business,11/20/2023,12/20/2025,1/20/2026,9999,5,25,1,94,4,Not Applicable,12/12/2025
CUST05512,Axiom Ventures India Pvt Ltd,Professional Services,Andhra Pradesh,122,Referral,Basic,2/14/2023,12/14/2025,1/14/2026,1999,0,34,11,77,4,Not Applicable,11/26/2025
CUST05513,Apex SoftTech Private Limited,E-commerce & Retail,Karnataka,1735,Organic Search,Business,1/4/2023,1/4/2024,1/4/2025,9999,0,1,50,42,2,Budget Reduction,8/30/2024
CUST05514,Vertex Business Technologies Private Limited,Media & Marketing,Kerala,551,Paid Ads,Business,7/31/2025,12/31/2025,1/31/2026,9999,5,5,12,81,4,Not Applicable,12/25/2025
CUST05515,FinEdge Advisory Private Limited,Manufacturing,Maharashtra,195,Referral,Professional,2/16/2023,2/16/2025,2/16/2026,4999,5,2,4,74,3,Not Applicable,12/10/2025
CUST05516,Quest SoftTech India Pvt Ltd,Financial Services,Kerala,145,Partner,Business,1/3/2025,12/3/2025,1/3/2026,9999,10,11,10,92,3,Not Applicable,11/2/2025
CUST05517,Mahira Digital Works India Pvt Ltd,Manufacturing,Delhi,163,Sales Team,Professional,3/15/2023,3/15/2025,3/15/2026,4999,5,2,13,53,3,Not Applicable,12/7/2025
CUST05518,Insight Smart Solutions Pvt Ltd,Healthcare,Karnataka,195,Referral,Business,2/25/2023,2/25/2025,2/25/2026,9999,5,2,0,100,4,Not Applicable,12/31/2025
CUST05519,Ridge Networks India Pvt Ltd,Logistics & Transportation,Telangana,568,Partner,Professional,2/13/2023,2/13/2025,2/13/2026,4999,0,2,10,61,3,Not Applicable,12/31/2025
CUST05520,Aditya Cloud Labs Private Limited,Manufacturing,Maharashtra,27,Organic Search,Professional,12/18/2023,12/18/2025,1/18/2026,4999,10,24,4,65,3,Not Applicable,12/7/2025
CUST05521,BluePeak Enterprise Solutions Private Limited,Information Technology,Haryana,227,Organic Search,Business,9/13/2023,9/13/2024,9/13/2025,9999,5,1,4,75,4,Missing Features,2/23/2025
CUST05522,Zephyr Digital Private Limited,Manufacturing,Karnataka,2704,Partner,Business,11/21/2025,12/21/2025,1/21/2026,9999,0,1,6,83,3,Not Applicable,12/17/2025
CUST05523,Yash Consulting India Pvt Ltd,Financial Services,Gujarat,2104,Social Media,Enterprise,10/18/2023,10/18/2025,10/18/2026,24999,20,2,14,76,3,Not Applicable,11/3/2025
CUST05524,Willow Technologies Pvt Ltd,Logistics & Transportation,Haryana,64,Paid Ads,Business,4/6/2023,4/6/2025,4/6/2026,9999,0,2,0,61,3,Not Applicable,12/4/2025
CUST05525,Whiz Ventures Pvt Ltd,Healthcare,West Bengal,9005,Social Media,Business,4/29/2023,4/29/2025,4/29/2026,9999,5,2,1,58,3,Not Applicable,9/25/2025
CUST05526,Insight Digital Works Private Limited,Information Technology,Maharashtra,20,Organic Search,Professional,1/31/2024,12/31/2025,1/31/2026,4999,5,23,3,60,3,Not Applicable,12/16/2025
CUST05527,Sterling Automation Pvt Ltd,Healthcare,Telangana,180,Sales Team,Professional,5/7/2025,11/7/2025,12/7/2025,4999,0,6,3,30,3,Price Too High,5/23/2025
CUST05528,Elara Digital Pvt Ltd,Information Technology,Karnataka,137,Paid Ads,Professional,12/11/2023,12/11/2025,12/11/2026,4999,5,2,4,53,3,Not Applicable,12/23/2025
CUST05529,TrueNorth Innovations Private Limited,Financial Services,Maharashtra,255,Paid Ads,Business,7/23/2024,7/23/2025,7/23/2026,9999,5,1,21,64,3,Not Applicable,12/12/2025
CUST05530,Elara Growth Solutions India Pvt Ltd,Manufacturing,Delhi,155,Partner,Professional,3/30/2023,3/30/2025,3/30/2026,4999,0,2,0,58,3,Not Applicable,10/26/2025
CUST05531,Mitra Innovation Labs India Pvt Ltd,Information Technology,Gujarat,158,Referral,Business,8/13/2023,8/13/2025,8/13/2026,9999,15,2,10,76,4,Not Applicable,11/16/2025
CUST05532,Aarav Growth Solutions Pvt Ltd,Real Estate,Andhra Pradesh,33,Sales Team,Basic,7/28/2023,10/28/2025,11/28/2025,1999,0,27,7,53,3,Poor Support,6/4/2025
CUST05533,Cosmos Networks Private Limited,Real Estate,Gujarat,1768,Social Media,Business,3/19/2024,12/19/2025,1/19/2026,9999,0,21,41,98,3,Not Applicable,11/18/2025
CUST05534,Quant Networks India Pvt Ltd,Financial Services,Haryana,13,Referral,Basic,6/15/2025,12/15/2025,1/15/2026,1999,0,6,1,60,3,Not Applicable,11/28/2025
CUST05535,DataVista Data Systems Pvt Ltd,Manufacturing,Rajasthan,119,Organic Search,Basic,10/8/2025,11/8/2025,12/8/2025,1999,0,1,1,60,4,Poor Support,11/8/2025
CUST05536,Nexa Networks India Pvt Ltd,Information Technology,West Bengal,45,Sales Team,Basic,11/18/2024,11/18/2025,11/18/2026,1999,0,1,1,42,2,Not Applicable,10/1/2025
CUST05537,BlueRiver Networks India Pvt Ltd,Professional Services,Tamil Nadu,7954,Social Media,Enterprise,10/16/2024,12/16/2025,1/16/2026,24999,15,14,36,44,1,Not Applicable,12/4/2025
CUST05538,Marigold Platforms Private Limited,Real Estate,Kerala,228,Organic Search,Professional,11/1/2024,8/1/2025,9/1/2025,4999,0,9,24,62,2,Poor Support,4/14/2025
CUST05539,Jupiter Smart Solutions India Pvt Ltd,Healthcare,Karnataka,42,Partner,Professional,12/21/2023,12/21/2025,12/21/2026,4999,5,2,7,71,3,Not Applicable,12/8/2025
CUST05540,Foresight Digital Works India Pvt Ltd,Education,Maharashtra,870,Organic Search,Business,2/2/2024,2/2/2025,2/2/2026,9999,10,1,11,89,3,Not Applicable,12/17/2025
CUST05541,Coral Data Systems India Pvt Ltd,Logistics & Transportation,Telangana,373,Paid Ads,Enterprise,12/7/2024,12/7/2025,12/7/2026,24999,15,1,3,85,4,Not Applicable,11/24/2025
CUST05542,Pinnacle Software India Pvt Ltd,Manufacturing,Gujarat,3,Paid Ads,Basic,4/26/2024,9/26/2025,10/26/2025,1999,0,17,9,46,2,Poor Support,4/3/2025
CUST05543,Shakti Growth Solutions Private Limited,E-commerce & Retail,Karnataka,53,Paid Ads,Basic,9/25/2025,12/25/2025,1/25/2026,1999,0,3,11,60,2,Not Applicable,12/19/2025
CUST05544,Meridian Business Services Private Limited,Real Estate,Tamil Nadu,960,Social Media,Business,4/4/2023,4/4/2025,4/4/2026,9999,10,2,2,91,3,Not Applicable,12/19/2025
CUST05545,Nandi Networks Private Limited,Information Technology,Telangana,127,Paid Ads,Business,6/14/2024,6/14/2025,6/14/2026,9999,15,1,10,62,3,Not Applicable,12/11/2025
CUST05546,FinEdge Labs India Pvt Ltd,Real Estate,Karnataka,94,Social Media,Business,9/19/2023,9/19/2025,9/19/2026,9999,5,2,3,61,3,Not Applicable,12/4/2025
CUST05547,Trident Systems Pvt Ltd,Education,Tamil Nadu,344,Paid Ads,Enterprise,5/28/2025,12/28/2025,1/28/2026,24999,15,7,2,89,4,Not Applicable,11/18/2025
CUST05548,Elara Analytics India Pvt Ltd,Information Technology,Kerala,430,Partner,Business,5/4/2023,5/4/2025,5/4/2026,9999,10,2,5,54,3,Not Applicable,12/11/2025
CUST05549,Hexa Infotech Pvt Ltd,Information Technology,Karnataka,75,Sales Team,Basic,3/20/2024,3/20/2025,3/20/2026,1999,0,1,1,40,3,Not Applicable,11/18/2025
CUST05550,Sapphire DataWorks Pvt Ltd,E-commerce & Retail,Uttar Pradesh,6,Referral,Basic,10/2/2023,7/2/2025,8/2/2025,1999,5,21,6,49,3,Price Too High,6/19/2025
CUST05551,Mango Business Systems India Pvt Ltd,Information Technology,Tamil Nadu,43,Social Media,Basic,6/2/2024,6/2/2025,6/2/2026,1999,0,1,1,65,3,Not Applicable,12/10/2025
CUST05552,DataVista CloudWorks India Pvt Ltd,Information Technology,West Bengal,17,Sales Team,Professional,12/27/2023,12/27/2025,12/27/2026,4999,10,2,6,86,4,Not Applicable,12/14/2025
CUST05553,Yuva Digital Works Pvt Ltd,Media & Marketing,Kerala,42,Paid Ads,Enterprise,8/4/2023,8/4/2025,8/4/2026,24999,15,2,1,75,4,Not Applicable,9/29/2025
CUST05554,SilverLine Innovation Labs Pvt Ltd,Healthcare,Maharashtra,973,Partner,Enterprise,9/13/2024,9/13/2025,9/13/2026,24999,5,1,15,59,3,Not Applicable,9/6/2025
CUST05555,Evo Smart Solutions Pvt Ltd,Education,Haryana,823,Paid Ads,Business,6/23/2023,2/23/2025,3/23/2025,9999,5,20,5,78,3,Switched to Competitor,1/19/2025
CUST05556,Kite Business Systems Pvt Ltd,Manufacturing,Telangana,18,Partner,Basic,11/5/2024,12/5/2025,1/5/2026,1999,0,13,2,66,3,Not Applicable,12/15/2025
CUST05557,Ananta SoftTech Private Limited,Financial Services,Tamil Nadu,765,Social Media,Business,5/27/2024,5/27/2025,5/27/2026,9999,5,1,3,92,4,Not Applicable,12/30/2025
CUST05558,Vertex Labs Pvt Ltd,Financial Services,Karnataka,499,Organic Search,Business,6/5/2023,6/5/2025,6/5/2026,9999,5,2,27,75,2,Not Applicable,12/18/2025
CUST05559,Pioneer Digital Solutions Pvt Ltd,Education,Gujarat,1277,Social Media,Enterprise,1/18/2023,12/18/2025,1/18/2026,24999,15,35,14,60,3,Not Applicable,11/15/2025
CUST05560,Jade Innovation Labs Private Limited,Healthcare,Telangana,208,Sales Team,Professional,6/24/2024,6/24/2025,6/24/2026,4999,0,1,1,63,3,Not Applicable,12/11/2025
CUST05561,Apex Technologies Pvt Ltd,E-commerce & Retail,Haryana,49,Organic Search,Professional,2/20/2024,2/20/2025,2/20/2026,4999,0,1,2,78,4,Not Applicable,11/26/2025
CUST05562,Saffron Innovation Labs Private Limited,Education,Karnataka,195,Referral,Basic,3/19/2023,12/19/2025,1/19/2026,1999,0,33,3,74,4,Not Applicable,12/24/2025
CUST05563,Everest Technology Partners Pvt Ltd,Information Technology,Telangana,177,Paid Ads,Basic,8/1/2023,1/1/2024,2/1/2024,1999,0,5,36,29,1,Low Product Usage,1/3/2024
CUST05564,Delta Technology Services India Pvt Ltd,Education,Karnataka,719,Partner,Business,2/7/2024,12/7/2025,1/7/2026,9999,0,22,2,78,3,Not Applicable,12/8/2025
CUST05565,Apex Digital Works India Pvt Ltd,Logistics & Transportation,Karnataka,134,Social Media,Business,2/26/2023,2/26/2025,2/26/2026,9999,5,2,2,60,3,Not Applicable,12/7/2025
CUST05566,Mango Innovations Private Limited,Information Technology,Karnataka,27,Sales Team,Basic,1/5/2023,8/5/2023,9/5/2023,1999,5,7,8,56,3,Poor Support,4/3/2023
CUST05567,Cosmos Software India Pvt Ltd,Media & Marketing,Telangana,116,Referral,Professional,4/28/2024,4/28/2025,4/28/2026,4999,5,1,15,100,4,Not Applicable,12/27/2025
CUST05568,BlueRiver Advisory India Pvt Ltd,Financial Services,Telangana,2,Paid Ads,Professional,11/29/2024,3/29/2025,4/29/2025,4999,0,4,4,65,4,Price Too High,12/15/2024
CUST05569,Hexa Cloud Services India Pvt Ltd,Healthcare,Maharashtra,1499,Partner,Professional,12/3/2023,12/3/2025,12/3/2026,4999,5,2,3,86,4,Not Applicable,10/2/2025
CUST05570,Bharat Smart Solutions Pvt Ltd,Education,Delhi,2434,Social Media,Enterprise,6/16/2023,6/16/2025,6/16/2026,24999,10,2,16,70,3,Not Applicable,11/28/2025
CUST05571,Orbit Technologies Pvt Ltd,Information Technology,Karnataka,17,Partner,Professional,6/28/2024,12/28/2025,1/28/2026,4999,10,18,2,69,3,Not Applicable,11/25/2025
CUST05572,Solara Growth Solutions Private Limited,E-commerce & Retail,Telangana,623,Organic Search,Professional,9/7/2024,9/7/2025,10/7/2025,4999,0,12,2,58,3,Missing Features,4/1/2025
CUST05573,Jupiter Growth Solutions India Pvt Ltd,Information Technology,Rajasthan,3784,Referral,Professional,10/1/2023,12/1/2025,1/1/2026,4999,0,26,5,72,4,Not Applicable,11/4/2025
CUST05574,Triveni Business Solutions Pvt Ltd,Financial Services,Maharashtra,1055,Organic Search,Business,9/3/2023,9/3/2025,9/3/2026,9999,10,2,6,87,4,Not Applicable,12/8/2025
CUST05575,CleverEdge Services Pvt Ltd,E-commerce & Retail,Telangana,126,Paid Ads,Professional,4/11/2025,12/11/2025,1/11/2026,4999,5,8,2,70,4,Not Applicable,12/27/2025
CUST05576,Cobalt Digital Works Private Limited,Financial Services,Tamil Nadu,66,Organic Search,Professional,4/22/2023,4/22/2025,4/22/2026,4999,0,2,5,89,4,Not Applicable,8/31/2025
CUST05577,Crescent Technology Services Pvt Ltd,Financial Services,Haryana,950,Social Media,Enterprise,11/11/2023,11/11/2024,11/11/2025,24999,15,1,12,70,3,Missing Features,10/10/2025
CUST05578,Kaveri Technology Partners Private Limited,Information Technology,Haryana,943,Paid Ads,Business,12/6/2024,12/6/2025,1/6/2026,9999,5,12,22,72,3,Not Applicable,10/3/2025
CUST05579,Unity Services Private Limited,E-commerce & Retail,Telangana,33,Sales Team,Basic,11/15/2023,12/15/2025,1/15/2026,1999,0,25,4,68,3,Not Applicable,12/3/2025
CUST05580,Tata Services Private Limited,Education,Rajasthan,39,Referral,Business,6/19/2025,12/19/2025,1/19/2026,9999,5,6,2,83,4,Not Applicable,9/29/2025
